Pik3r6,101.5640128,80.58856049,122.5394651,1.520556569,0.60459949,0.007551181,1,Up,0.911262885,1.303436598,0.975017511,1.556657417,1.140293049,1.985706118,1.997644893,1.499401864,2.221561601,1.057790538,"GeneID:104709,Genbank:NM_001081566.2,MGI:MGI:2144613","phosphoinositide-3-kinase, regulatory subunit 6",,"GO:0046934,GO:0005886,GO:0046935,GO:0005942,GO:0005944,GO:0007186,GO:0014065,GO:0016020,GO:0042269,GO:0043406,GO:0043551,GO:0001525,GO:0045582,GO:0005515,GO:0045766,GO:0005737","phosphatidylinositol-4,5-bisphosphate 3-kinase activity|plasma membrane|1-phosphatidylinositol-3-kinase regulator activity|phosphatidylinositol 3-kinase complex|phosphatidylinositol 3-kinase complex, class IB|G-protein coupled receptor signaling pathway|phosphatidylinositol 3-kinase signaling|membrane|regulation of natural killer cell mediated cytotoxicity|positive regulation of MAP kinase activity|regulation of phosphatidylinositol 3-kinase activity|angiogenesis|positive regulation of T cell differentiation|protein binding|positive regulation of angiogenesis|cytoplasm","mmu04371,mmu04072,mmu04022,mmu04151,mmu04611,mmu04921,mmu04261,mmu04725,mmu05167,mmu05145",Apelin signaling pathway|Phospholipase D signaling pathway|cGMP - PKG signaling pathway|PI3K-Akt signaling pathway|Platelet activation|Oxytocin signaling pathway|Adrenergic signaling in cardiomyocytes|Cholinergic synapse|Kaposi's sarcoma-associated herpesvirus infection|Toxoplasmosis
Cfi,3.797608128,6.607991582,0.987224675,0.149398598,-2.742761489,0.007786768,1,Down,0.102581399,0.261413068,0.300221219,0.097878362,0.079585345,0.024399631,0.024720418,0.024224283,0.02453341,0.024941616,"GeneID:12630,Genbank:XM_006500963.2,MGI:MGI:105937",complement component factor i,,"GO:0005576,GO:0005615,GO:0005634,GO:0006508,GO:0006958,GO:0008233,GO:0008236,GO:0016020,GO:0016787,GO:0045087,GO:0002376,GO:0046872,GO:0004252,GO:0005044","extracellular region|extracellular space|nucleus|proteolysis|complement activation, classical pathway|peptidase activity|serine-type peptidase activity|membrane|hydrolase activity|innate immune response|immune system process|metal ion binding|serine-type endopeptidase activity|scavenger receptor activity","mmu04610,mmu05150",Complement and coagulation cascades|Staphylococcus aureus infection
Slc10a1,1.691982528,3.383965057,0,0,#NAME?,0.007903106,1,Down,0.073180503,0.074595745,0.190377507,0.069825405,0,0,0,0,0,0,"GeneID:20493,Genbank:NM_001177561.1,MGI:MGI:97379","solute carrier family 10 (sodium/bile acid cotransporter family), member 1",,"GO:0008508,GO:0015125,GO:0015293,GO:0015721,GO:0016020,GO:0016021,GO:0016323,GO:0005342,GO:0006811,GO:0006814",bile acid:sodium symporter activity|bile acid transmembrane transporter activity|symporter activity|bile acid and bile salt transport|membrane|integral component of membrane|basolateral plasma membrane|organic acid transmembrane transporter activity|ion transport|sodium ion transport,mmu04976,Bile secretion
F2,6.539499821,10.31117346,2.767826177,0.268429795,-1.89738328,0.008201379,1,Down,0.232077059,0.21290869,0.316965328,0.376442984,0.048013728,0.088321582,0.111853454,0,0,0.112854319,"GeneID:14061,Genbank:XM_011239288.1,MGI:MGI:88380",coagulation factor II,,"GO:0006508,GO:0006953,GO:0007166,GO:0007596,GO:0007599,GO:0008201,GO:0008233,GO:0032967,GO:0008236,GO:0042730,GO:0008284,GO:0045861,GO:0008360,GO:0048712,GO:0051281,GO:0051480,GO:0051838,GO:0061844,GO:0070053,GO:0070493,GO:0001530,GO:0001934,GO:0004252,GO:0005102,GO:0005509,GO:0005515,GO:0005576,GO:0005615,GO:0009611,GO:0009897,GO:0010468,GO:0014068,GO:0016787,GO:0030168,GO:0070945,GO:0030194,GO:0090218,GO:0030307,GO:1900016,GO:0031012,GO:1900182,GO:1900738,GO:2000379",proteolysis|acute-phase response|cell surface receptor signaling pathway|blood coagulation|hemostasis|heparin binding|peptidase activity|positive regulation of collagen biosynthetic process|serine-type peptidase activity|fibrinolysis|positive regulation of cell proliferation|negative regulation of proteolysis|regulation of cell shape|negative regulation of astrocyte differentiation|positive regulation of release of sequestered calcium ion into cytosol|regulation of cytosolic calcium ion concentration|cytolysis by host of symbiont cells|antimicrobial humoral immune response mediated by antimicrobial peptide|thrombospondin receptor activity|thrombin-activated receptor signaling pathway|lipopolysaccharide binding|positive regulation of protein phosphorylation|serine-type endopeptidase activity|signaling receptor binding|calcium ion binding|protein binding|extracellular region|extracellular space|response to wounding|external side of plasma membrane|regulation of gene expression|positive regulation of phosphatidylinositol 3-kinase signaling|hydrolase activity|platelet activation|neutrophil mediated killing of gram-negative bacterium|positive regulation of blood coagulation|positive regulation of lipid kinase activity|positive regulation of cell growth|negative regulation of cytokine production involved in inflammatory response|extracellular matrix|positive regulation of protein localization to nucleus|positive regulation of phospholipase C-activating G-protein coupled receptor signaling pathway|positive regulation of reactive oxygen species metabolic process,"mmu04080,mmu04810,mmu04610",Neuroactive ligand-receptor interaction|Regulation of actin cytoskeleton|Complement and coagulation cascades
Cxcl17,2.656299998,0.393727195,4.918872801,12.49309894,3.64305948,0.008707782,1,Up,0,0,0,0.06713039,0.072778704,0.267753849,0.271274062,0.531659257,0.538443778,0.068425355,"GeneID:232983,Genbank:NM_153576.2,MGI:MGI:2387642",chemokine (C-X-C motif) ligand 17,,"GO:0005615,GO:0006935,GO:0007204,GO:0007275,GO:0008009,GO:0010575,GO:0010759,GO:0030154,GO:0048246,GO:0050728,GO:0000187,GO:0070098,GO:0001525,GO:0090026,GO:0005576",extracellular space|chemotaxis|positive regulation of cytosolic calcium ion concentration|multicellular organism development|chemokine activity|positive regulation of vascular endothelial growth factor production|positive regulation of macrophage chemotaxis|cell differentiation|macrophage chemotaxis|negative regulation of inflammatory response|activation of MAPK activity|chemokine-mediated signaling pathway|angiogenesis|positive regulation of monocyte chemotaxis|extracellular region,,
Cyp2e1,21.07131751,33.05713967,9.085495348,0.27484215,-1.86332482,0.008933499,1,Down,1.444319575,0.532516448,1.61886528,1.260816746,0.127153597,0.204662425,0.444328205,0.145136866,0.205784547,0.358643241,"GeneID:13106,Genbank:NM_021282.2,MGI:MGI:88607","cytochrome P450, family 2, subfamily e, polypeptide 1",,"GO:0031227,GO:0016491,GO:0005506,GO:0042738,GO:0016705,GO:0005737,GO:0043231,GO:0016712,GO:0005739,GO:0005783,GO:0006082,GO:0006641,GO:0006805,GO:0046483,GO:0017144,GO:0008202,GO:0046872,GO:0019373,GO:0008392,GO:0055114,GO:0019899,GO:0008395,GO:0000139,GO:0020037,GO:0016020,GO:0004497,GO:0016098","intrinsic component of endoplasmic reticulum membrane|oxidoreductase activity|iron ion binding|exogenous drug catabolic process|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|cytoplasm|intracellular membrane-bounded organelle|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen|mitochondrion|endoplasmic reticulum|organic acid metabolic process|triglyceride metabolic process|xenobiotic metabolic process|heterocycle metabolic process|drug metabolic process|steroid metabolic process|metal ion binding|epoxygenase P450 pathway|arachidonic acid epoxygenase activity|oxidation-reduction process|enzyme binding|steroid hydroxylase activity|Golgi membrane|heme binding|membrane|monooxygenase activity|monoterpenoid metabolic process","mmu00140,mmu00590,mmu00591,mmu00980,mmu00982,mmu00983,mmu05204,mmu04932",Steroid hormone biosynthesis|Arachidonic acid metabolism|Linoleic acid metabolism|Metabolism of xenobiotics by cytochrome P450|Drug metabolism - cytochrome P450|Drug metabolism - other enzymes|Chemical carcinogenesis|Non-alcoholic fatty liver disease (NAFLD)
Atp6v0d2,10.78137758,5.758665678,15.80408949,2.744401285,1.456491447,0.009060767,1,Up,0.013105528,0.200384649,0.038355468,0.087532763,0.040670452,0.137158222,0.189492911,0.25996574,0.238208583,0.178442593,"GeneID:242341,Genbank:NM_175406.3,MGI:MGI:1924415","ATPase, H+ transporting, lysosomal V0 subunit D2",,"GO:0046961,GO:0005769,GO:0006811,GO:0007034,GO:0007035,GO:0008553,GO:0015078,GO:0015991,GO:0016020,GO:0016324,GO:0016471,GO:0005765,GO:0033179,GO:0005768,GO:0033181","proton-transporting ATPase activity, rotational mechanism|early endosome|ion transport|vacuolar transport|vacuolar acidification|proton-exporting ATPase activity, phosphorylative mechanism|proton transmembrane transporter activity|ATP hydrolysis coupled proton transport|membrane|apical plasma membrane|vacuolar proton-transporting V-type ATPase complex|lysosomal membrane|proton-transporting V-type ATPase, V0 domain|endosome|plasma membrane proton-transporting V-type ATPase complex","mmu00190,mmu04145,mmu04142,mmu04966,mmu04721,mmu05203,mmu05323,mmu05152",Oxidative phosphorylation|Phagosome|Lysosome|Collecting duct acid secretion|Synaptic vesicle cycle|Viral carcinogenesis|Rheumatoid arthritis|Tuberculosis
Cks1b,45.78584133,56.47792546,35.0937572,0.621371216,-0.686472683,0.009504127,1,Down,3.107931831,3.816043733,5.168108006,4.785146411,2.922685063,1.545686026,1.838356589,2.868993483,2.365027162,3.36612976,"GeneID:54124,Genbank:NM_016904.1,MGI:MGI:1889208",CDC28 protein kinase 1b,,"GO:0061575,GO:0007346,GO:0008283,GO:0009790,GO:0016538,GO:0019005,GO:0019901,GO:0032147,GO:0042393,GO:0043130,GO:0044772,GO:0045737,GO:0000307,GO:0045893,GO:0006355,GO:0051301,GO:0007049","cyclin-dependent protein serine/threonine kinase activator activity|regulation of mitotic cell cycle|cell proliferation|embryo development|cyclin-dependent protein serine/threonine kinase regulator activity|SCF ubiquitin ligase complex|protein kinase binding|activation of protein kinase activity|histone binding|ubiquitin binding|mitotic cell cycle phase transition|positive regulation of cyclin-dependent protein serine/threonine kinase activity|cyclin-dependent protein kinase holoenzyme complex|positive regulation of transcription, DNA-templated|regulation of transcription, DNA-templated|cell division|cell cycle","mmu05200,mmu05222",Pathways in cancer|Small cell lung cancer
Ctsw,4.656059004,7.736993485,1.575124523,0.20358354,-2.296307172,0.009555207,1,Down,0.031856154,0.129888888,0.217541887,0.121582595,0.115335926,0.04546312,0.030707222,0,0.015237462,0.03098199,"GeneID:13041,Genbank:NM_009985.5,MGI:MGI:1338045",cathepsin W,,"GO:0006508,GO:0008233,GO:0008234,GO:0016787,GO:0051603,GO:0004197,GO:0005615,GO:0005764",proteolysis|peptidase activity|cysteine-type peptidase activity|hydrolase activity|proteolysis involved in cellular protein catabolic process|cysteine-type endopeptidase activity|extracellular space|lysosome,"mmu04142,mmu04210",Lysosome|Apoptosis
Oit1,2.168760808,0.185958521,4.151563094,22.32521031,4.480601861,0.009910032,1,Up,0,0,0,0.021581682,0,0.043039959,0.152620348,0.085461302,0.064913907,0.109989996,"GeneID:18300,Genbank:XM_011244736.1,MGI:MGI:1201784",oncoprotein induced transcript 1,,"GO:0046676,GO:0003674,GO:0005576,GO:0005615",negative regulation of insulin secretion|molecular_function|extracellular region|extracellular space,,
Hbq1a,10.12999369,14.92636259,5.333624797,0.357329173,-1.484674392,0.010191616,1,Down,1.947602977,1.534070561,1.122722978,0.760218322,1.098910228,0.252681613,0.768011003,0.418109515,0.338756019,0.516588775,"GeneID:216635,Genbank:NM_175000.2,MGI:MGI:2685722","hemoglobin, theta 1A",,"GO:0003674,GO:0005575,GO:0008150",molecular_function|cellular_component|biological_process,,
Dio1,2.118506008,4.237012017,0,0,#NAME?,0.010292196,1,Down,0.031658114,0,0.216189495,0.362480258,0.065496524,0,0,0,0,0,"GeneID:13370,Genbank:NM_007860.4,MGI:MGI:94896","deiodinase, iodothyronine, type I",,"GO:0005783,GO:0008430,GO:0016020,GO:0016021,GO:0016491,GO:0042403,GO:0042446,GO:0055114,GO:0004800",endoplasmic reticulum|selenium binding|membrane|integral component of membrane|oxidoreductase activity|thyroid hormone metabolic process|hormone biosynthetic process|oxidation-reduction process|thyroxine 5'-deiodinase activity,mmu04919,Thyroid hormone signaling pathway
Gm10591,10.21168239,17.62949001,2.793874767,0.158477345,-2.657651481,0.010466948,1,Down,0.740076878,2.074570488,0.360992642,0.23538222,1.977700415,0.117354628,0.118897513,0.116511256,0.05899903,0.419864925,"GeneID:100504239,Genbank:NM_001193668.1,MGI:MGI:3711256",predicted gene 10591,,"GO:0003674,GO:0005575,GO:0008150",molecular_function|cellular_component|biological_process,"mmu04064,mmu04060,mmu04062",NF-kappa B signaling pathway|Cytokine-cytokine receptor interaction|Chemokine signaling pathway
Apoc1,26.61153838,34.71449724,18.50857952,0.533165709,-0.9073441,0.010583438,1,Down,3.800386515,3.33334068,2.241734475,2.69853071,3.017008081,1.681759715,2.04464417,1.168771591,1.775529482,1.289337272,"GeneID:11812,Genbank:NM_001110009.2,MGI:MGI:88053",apolipoprotein C-I,,"GO:0008203,GO:0034361,GO:0042157,GO:0005576,GO:0006641,GO:0006869",cholesterol metabolic process|very-low-density lipoprotein particle|lipoprotein metabolic process|extracellular region|triglyceride metabolic process|lipid transport,mmu04979,Cholesterol metabolism
Ampd1,5.817020121,9.26063378,2.373406461,0.256289852,-1.96415174,0.01138479,1,Down,0.09260574,0.094396648,0.216820659,0.141376089,0.306542791,0.035242973,0.01785316,0.034989698,0.070872406,0.054038729,"GeneID:229665,Genbank:XM_006501400.3,MGI:MGI:88015",adenosine monophosphate deaminase 1,,"GO:0009168,GO:0010033,GO:0016787,GO:0019239,GO:0032036,GO:0032264,GO:0046872,GO:0003876,GO:0005575,GO:0009117",purine ribonucleoside monophosphate biosynthetic process|response to organic substance|hydrolase activity|deaminase activity|myosin heavy chain binding|IMP salvage|metal ion binding|AMP deaminase activity|cellular_component|nucleotide metabolic process,mmu00230,Purine metabolism
LOC108167735,6.330091596,9.921055012,2.739128181,0.276092429,-1.856776766,0.011387907,1,Down,0.0752753,0.306924212,0.342697379,0.287296647,0.233602221,0.071618815,0.096747202,0.047402749,0.120019143,0,"GeneID:108167735,Genbank:XM_017313851.1",uncharacterized LOC108167735,,,,,
Cracr2b,51.65345362,63.17574368,40.13116357,0.635230569,-0.654647755,0.01150469,1,Down,1.454981074,1.589056112,1.520799907,1.512227828,2.042613181,0.791031781,1.177102708,1.276188888,0.770513569,1.036022385,"GeneID:213573,Genbank:XM_006536173.3,MGI:MGI:2446129",calcium release activated channel regulator 2B,,"GO:0005737,GO:0034613,GO:2001256,GO:0002115,GO:0005509,GO:0005515",cytoplasm|cellular protein localization|regulation of store-operated calcium entry|store-operated calcium entry|calcium ion binding|protein binding,,
Cyp2d26,2.911383125,5.232633724,0.590132526,0.112779254,-3.148426395,0.011524909,1,Down,0.162771855,0.11061314,0.211723742,0.129424394,0.084188455,0,0,0.025625383,0.051904778,0,"GeneID:76279,Genbank:NM_029562.2,MGI:MGI:1923529","cytochrome P450, family 2, subfamily d, polypeptide 26",,"GO:0042738,GO:0005783,GO:0043231,GO:0006082,GO:0006805,GO:0008395,GO:0016020,GO:0016491,GO:0016705,GO:0046872,GO:0016712,GO:0055114,GO:0019369,GO:0070330,GO:0020037,GO:0004497,GO:0005506,GO:0042493,GO:0005737","exogenous drug catabolic process|endoplasmic reticulum|intracellular membrane-bounded organelle|organic acid metabolic process|xenobiotic metabolic process|steroid hydroxylase activity|membrane|oxidoreductase activity|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen|metal ion binding|oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced flavin or flavoprotein as one donor, and incorporation of one atom of oxygen|oxidation-reduction process|arachidonic acid metabolic process|aromatase activity|heme binding|monooxygenase activity|iron ion binding|response to drug|cytoplasm","mmu00140,mmu04726",Steroid hormone biosynthesis|Serotonergic synapse
Plin1,12.92342779,22.69417305,3.152682533,0.138920353,-2.847670112,0.011643576,1,Down,1.269407543,0.792218381,0.303275795,0.346059761,0.1339918,0,0.199775472,0.097883003,0.049566045,0.050390765,"GeneID:103968,Genbank:XM_011250776.2,MGI:MGI:1890505",perilipin 1,,"GO:0005811,GO:0005829,GO:0006629,GO:0016042,GO:0005515,GO:0005783",lipid droplet|cytosol|lipid metabolic process|lipid catabolic process|protein binding|endoplasmic reticulum,"mmu04371,mmu04923,mmu03320,mmu04714",Apelin signaling pathway|Regulation of lipolysis in adipocyte|PPAR signaling pathway|Thermogenesis
A630073D07Rik,1.568870202,0,3.137740405,Inf,Inf,0.012226598,1,Up,0,0,0,0,0,0.315329947,0.425967535,0.417418425,0.528431394,0,"GeneID:381819,Genbank:NM_001142969.1,MGI:MGI:2686534",RIKEN cDNA A630073D07 gene,,"GO:0003674,GO:0005575,GO:0008150",molecular_function|cellular_component|biological_process,,
Gys2,6.127491455,10.27169026,1.98329265,0.193083378,-2.372704125,0.012909786,1,Down,0.310574373,0.298992778,0.016832345,0.131704669,0.107089671,0.016416015,0.01663184,0.032596082,0.049518063,0.050341984,"GeneID:232493,Genbank:XM_006506957.3,MGI:MGI:2385254",glycogen synthase 2,,"GO:0030864,GO:0005536,GO:0043265,GO:0005737,GO:0005829,GO:0005856,GO:0005938,GO:0005977,GO:0005978,GO:0008152,GO:0009749,GO:0003824,GO:0016740,GO:0004373,GO:0016757","cortical actin cytoskeleton|glucose binding|ectoplasm|cytoplasm|cytosol|cytoskeleton|cell cortex|glycogen metabolic process|glycogen biosynthetic process|metabolic process|response to glucose|catalytic activity|transferase activity|glycogen (starch) synthase activity|transferase activity, transferring glycosyl groups","mmu00500,mmu04151,mmu04152,mmu04910,mmu04922,mmu04931",Starch and sucrose metabolism|PI3K-Akt signaling pathway|AMPK signaling pathway|Insulin signaling pathway|Glucagon signaling pathway|Insulin resistance
Duox2,4.221300951,1.365636398,7.076965505,5.182174051,2.373557471,0.013639597,1,Up,0,0,0.017150563,0.025161481,0.018185703,0.075268631,0.067785069,0.016606158,0.092499383,0.051293707,"GeneID:214593,Genbank:XM_006499110.2,MGI:MGI:3036280",dual oxidase 2,,"GO:0016174,GO:0019221,GO:0030282,GO:0030878,GO:0035264,GO:0042403,GO:0042445,GO:0048839,GO:0048855,GO:0051591,GO:0005509,GO:0009566,GO:0009615",NAD(P)H oxidase activity|cytokine-mediated signaling pathway|bone mineralization|thyroid gland development|multicellular organism growth|thyroid hormone metabolic process|hormone metabolic process|inner ear development|adenohypophysis morphogenesis|response to cAMP|calcium ion binding|fertilization|response to virus,mmu04918,Thyroid hormone synthesis
Nat8f2,4.462554426,7.366109298,1.558999553,0.211644912,-2.240282289,0.013862949,1,Down,0.146717985,0.049851791,0.143131382,0.202209833,0.050590075,0.031020263,0.078570231,0,0.01559517,0,"GeneID:93673,Genbank:NM_053096.3,MGI:MGI:2136446",N-acetyltransferase 8 (GCN5-related) family member 2,,"GO:0005794,GO:0007162,GO:0007275,GO:0007369,GO:0008080,GO:0016020,GO:0016021,GO:0016740,GO:0016746,GO:0001702,GO:0005615,GO:0005783","Golgi apparatus|negative regulation of cell adhesion|multicellular organism development|gastrulation|N-acetyltransferase activity|membrane|integral component of membrane|transferase activity|transferase activity, transferring acyl groups|gastrulation with mouth forming second|extracellular space|endoplasmic reticulum",,
Xirp2,11.43383413,17.7273262,5.140342055,0.289967139,-1.786038682,0.013983025,1,Down,0.111517799,0.059110713,0.030461672,0.042562022,0.143043819,0.042440337,0.012899492,0.016854135,0.008534606,0.03036814,"GeneID:241431,Genbank:XM_011239520.1,MGI:MGI:2685198",xin actin-binding repeat containing 2,,"GO:0005515,GO:0005925,GO:0007507,GO:0030018,GO:0030036,GO:0030054,GO:0031941,GO:0045216,GO:0046872,GO:0051393,GO:0055008,GO:0001725,GO:0003281,GO:0003779",protein binding|focal adhesion|heart development|Z disc|actin cytoskeleton organization|cell junction|filamentous actin|cell-cell junction organization|metal ion binding|alpha-actinin binding|cardiac muscle tissue morphogenesis|stress fiber|ventricular septum development|actin binding,,
Thbs4,433.5126457,327.7864556,539.2388358,1.645091878,0.71816816,0.014317232,1,Up,2.838848925,6.417315268,7.11911989,5.592661706,5.303162758,12.77391569,7.533319673,6.104451155,10.62341838,6.756202469,"GeneID:21828,Genbank:NM_011582.3,MGI:MGI:1101779",thrombospondin 4,,"GO:0048266,GO:0008201,GO:0005509,GO:0048771,GO:0016529,GO:0005515,GO:0048812,GO:0030198,GO:0005518,GO:0050731,GO:0005576,GO:0005578,GO:0005604,GO:0005615,GO:0031012,GO:0051260,GO:0031594,GO:0005783,GO:0051451,GO:0034103,GO:0006986,GO:0051781,GO:0034976,GO:0007155,GO:0001938,GO:0071603,GO:0043237,GO:0007399,GO:0001968,GO:0090023,GO:0008083,GO:0005178",behavioral response to pain|heparin binding|calcium ion binding|tissue remodeling|sarcoplasmic reticulum|protein binding|neuron projection morphogenesis|extracellular matrix organization|collagen binding|positive regulation of peptidyl-tyrosine phosphorylation|extracellular region|proteinaceous extracellular matrix|basement membrane|extracellular space|extracellular matrix|protein homooligomerization|neuromuscular junction|endoplasmic reticulum|myoblast migration|regulation of tissue remodeling|response to unfolded protein|positive regulation of cell division|response to endoplasmic reticulum stress|cell adhesion|positive regulation of endothelial cell proliferation|endothelial cell-cell adhesion|laminin-1 binding|nervous system development|fibronectin binding|positive regulation of neutrophil chemotaxis|growth factor activity|integrin binding,"mmu04151,mmu04512,mmu04145,mmu04510,mmu05165,mmu05144",PI3K-Akt signaling pathway|ECM-receptor interaction|Phagosome|Focal adhesion|Human papillomavirus infection|Malaria
Lpxn,53.60141473,64.75179767,42.45103179,0.655596189,-0.609120627,0.014680903,1,Down,1.385715778,1.750289354,2.204088879,2.356938531,1.994341492,1.00313414,1.655153854,0.967470085,1.181542825,1.40628561,"GeneID:107321,Genbank:XM_006526576.2,MGI:MGI:2147677",leupaxin,,"GO:0016020,GO:0003712,GO:0016607,GO:0005515,GO:0030054,GO:0005634,GO:0005737,GO:0005829,GO:0005886,GO:0033628,GO:0005925,GO:0042995,GO:0046872,GO:0006351,GO:0050859,GO:0006355,GO:0002102,GO:0007155,GO:0007162","membrane|transcription cofactor activity|nuclear speck|protein binding|cell junction|nucleus|cytoplasm|cytosol|plasma membrane|regulation of cell adhesion mediated by integrin|focal adhesion|cell projection|metal ion binding|transcription, DNA-templated|negative regulation of B cell receptor signaling pathway|regulation of transcription, DNA-templated|podosome|cell adhesion|negative regulation of cell adhesion",,
Otc,1.489030257,2.978060513,0,0,#NAME?,0.014691579,1,Down,0.025162614,0.025649235,0.061368749,0.048017973,0.026029089,0,0,0,0,0,"GeneID:18416,Genbank:XM_011247449.2,MGI:MGI:97448",ornithine transcarbamylase,,"GO:0055081,GO:0008652,GO:0004585,GO:0070207,GO:0016597,GO:0005543,GO:0097272,GO:0016740,GO:0005737,GO:0005739,GO:0016743,GO:0005743,GO:0019240,GO:0042301,GO:0006520,GO:0042450,GO:0006526,GO:0000050,GO:0043231,GO:0006591,GO:0044238,GO:0006593",anion homeostasis|cellular amino acid biosynthetic process|ornithine carbamoyltransferase activity|protein homotrimerization|amino acid binding|phospholipid binding|ammonia homeostasis|transferase activity|cytoplasm|mitochondrion|carboxyl- or carbamoyltransferase activity|mitochondrial inner membrane|citrulline biosynthetic process|phosphate ion binding|cellular amino acid metabolic process|arginine biosynthetic process via ornithine|arginine biosynthetic process|urea cycle|intracellular membrane-bounded organelle|ornithine metabolic process|primary metabolic process|ornithine catabolic process,mmu00220,Arginine biosynthesis
Cpb2,1.479112402,2.958224804,0,0,#NAME?,0.014896466,1,Down,0.036202136,0.221413506,0.070634308,0.172711903,0.037448758,0,0,0,0,0,"GeneID:56373,Genbank:NM_019775.3,MGI:MGI:1891837",carboxypeptidase B2 (plasma),,"GO:0016787,GO:0004181,GO:0042730,GO:0005576,GO:0005615,GO:0006508,GO:0007596,GO:0046872,GO:0007599,GO:0051918,GO:0008233,GO:2000346,GO:0008237,GO:0008270,GO:0003331,GO:0009408,GO:0004180,GO:0010757",hydrolase activity|metallocarboxypeptidase activity|fibrinolysis|extracellular region|extracellular space|proteolysis|blood coagulation|metal ion binding|hemostasis|negative regulation of fibrinolysis|peptidase activity|negative regulation of hepatocyte proliferation|metallopeptidase activity|zinc ion binding|positive regulation of extracellular matrix constituent secretion|response to heat|carboxypeptidase activity|negative regulation of plasminogen activation,"mmu04610,mmu04972,mmu04974",Complement and coagulation cascades|Pancreatic secretion|Protein digestion and absorption
Nrap,70.61016053,89.53140928,51.68891178,0.577327132,-0.792539066,0.016397477,1,Down,0.560406968,0.659886131,0.89546919,1.447415632,0.749618018,0.707849443,0.437744376,0.474592832,0.34200034,0.460455408,"GeneID:18175,Genbank:XM_006526747.3,MGI:MGI:1098765",nebulin-related anchoring protein,,"GO:0005927,GO:0017166,GO:0030016,GO:0030036,GO:0046872,GO:0051371,GO:0003779,GO:0005515,GO:0005916",muscle tendon junction|vinculin binding|myofibril|actin cytoskeleton organization|metal ion binding|muscle alpha-actinin binding|actin binding|protein binding|fascia adherens,,
Myom2,14.27630938,20.51357482,8.039043929,0.391888981,-1.351483088,0.01659276,1,Down,0.290982563,0.163646837,0.078308781,0.153181749,0.321761355,0.124104336,0.09671997,0.047389407,0.095988288,0.029275626,"GeneID:17930,Genbank:NM_008664.2,MGI:MGI:1328358",myomesin 2,,"GO:0048739,GO:0005865,GO:0051015,GO:0006936,GO:0051371,GO:0006941,GO:0007015,GO:0008307,GO:0019900,GO:0030018,GO:0055003,GO:0030240,GO:0055008,GO:0030241,GO:0071688,GO:0031430,GO:0097493,GO:0005200,GO:0005856,GO:0045214,GO:0005859",cardiac muscle fiber development|striated muscle thin filament|actin filament binding|muscle contraction|muscle alpha-actinin binding|striated muscle contraction|actin filament organization|structural constituent of muscle|kinase binding|Z disc|cardiac myofibril assembly|skeletal muscle thin filament assembly|cardiac muscle tissue morphogenesis|skeletal muscle myosin thick filament assembly|striated muscle myosin thick filament assembly|M band|structural molecule activity conferring elasticity|structural constituent of cytoskeleton|cytoskeleton|sarcomere organization|muscle myosin complex,,
H2-T24,31.72607688,39.75339796,23.6987558,0.596144154,-0.746266863,0.018006221,1,Down,0.633582872,0.900255919,0.730475417,0.989239209,0.536236625,0.383604258,0.333126496,0.398983069,0.62447878,0.466815709,"GeneID:15042,Genbank:XM_011246307.2,MGI:MGI:95958","histocompatibility 2, T region locus 24",,"GO:0042605,GO:0002474,GO:0005102,GO:0005886",peptide antigen binding|antigen processing and presentation of peptide antigen via MHC class I|signaling receptor binding|plasma membrane,"mmu04514,mmu04144,mmu04145,mmu04218,mmu04650,mmu04612,mmu05203,mmu05320,mmu05330,mmu05332,mmu05416,mmu04940,mmu05166,mmu05168,mmu05167,mmu05169,mmu05165",Cell adhesion molecules (CAMs)|Endocytosis|Phagosome|Cellular senescence|Natural killer cell mediated cytotoxicity|Antigen processing and presentation|Viral carcinogenesis|Autoimmune thyroid disease|Allograft rejection|Graft-versus-host disease|Viral myocarditis|Type I diabetes mellitus|HTLV-I infection|Herpes simplex infection|Kaposi's sarcoma-associated herpesvirus infection|Epstein-Barr virus infection|Human papillomavirus infection
